id_consumo;id_insumo;id_maquina;cantidad;fecha
725;1200100;MA121;500;6/4/2021
726;1200194;MA090;250;6/4/2021
727;1200821;MA029;2000;6/4/2021
728;1202286;MA042;500;6/4/2021
729;1204823;VA163;500;6/4/2021
730;1205137;MT105;500;6/4/2021
731;1205145;MA176;500;6/4/2021
732;1207401;OR125;500;6/4/2021
733;1207792;MA079;4;6/4/2021
734;2006758;OR098;1;6/4/2021
735;2008378;MA055;1;6/4/2021
736;2009154;OR143;1;6/4/2021
737;3000168;MA027;1;6/4/2021
738;3000761;MA087;20;6/4/2021
739;3003136;MA045;2;6/4/2021
740;2006758;MA127;1;7/4/2021
741;1200821;MA177;4000;8/4/2021
742;1202286;MA115;1000;8/4/2021
743;1202294;MA146;2500;8/4/2021
744;1204823;MT117;1000;8/4/2021
745;1205137;MA027;1000;8/4/2021
746;1205145;MA146;1000;8/4/2021
747;1206494;MA107;500;8/4/2021
748;1208012;VA160;2000;8/4/2021
749;2166783;MA146;1;8/4/2021
750;3000168;MA119;10;8/4/2021
751;3001121;VA138;15;8/4/2021
752;1204137;MA121;2500;9/4/2021
753;1204300;MA087;2500;9/4/2021
754;1200046;MA114;250;10/4/2021
755;1200100;MA089;250;10/4/2021
756;1200194;MA119;250;10/4/2021
757;1201123;OR145;250;10/4/2021
758;1202286;OR148;250;10/4/2021
759;1203015;MA116;20;10/4/2021
760;1204138;MA168;3000;10/4/2021
761;1205137;MA086;250;10/4/2021
762;1206494;MA010;2750;10/4/2021
763;1207401;MA088;250;10/4/2021
764;1207489;MA155;2000;10/4/2021
765;1213048;VA159;500;10/4/2021
766;1213652;MA112;1;10/4/2021
767;2400132;MA174;2;10/4/2021
768;2403442;MA087;1;10/4/2021
769;1200055;MA107;1000;12/4/2021
770;1200178;OR144;750;12/4/2021
771;1200259;VA137;750;12/4/2021
772;1200400;OR097;500;12/4/2021
773;1200404;MA170;500;12/4/2021
774;1200407;MA055;500;12/4/2021
775;1200412;MA079;500;12/4/2021
776;1200542;MA072;750;12/4/2021
777;1203049;MA042;2000;12/4/2021
778;1203525;OR123;750;12/4/2021
779;1207549;MT118;2000;12/4/2021
780;1210836;MA027;1;12/4/2021
781;2006758;VA132;50;12/4/2021
782;2022496;MA005;19;12/4/2021
783;2104306;VA135;250;12/4/2021
784;2110993;MA100;1;12/4/2021
785;3003136;VA159;3;12/4/2021
786;1200435;VA164;250;13/4/2021
787;1203012;VA158;1;13/4/2021
788;1203495;OR076;500;13/4/2021
789;1203592;OR099;500;13/4/2021
790;1204138;MA169;3000;13/4/2021
791;1206400;VA167;500;13/4/2021
792;1206494;MA029;3250;13/4/2021
793;1207114;MA081;250;13/4/2021
794;1207130;MA080;250;13/4/2021
795;1207393;MA175;1250;13/4/2021
796;1207401;VA132;1750;13/4/2021
797;1207915;MA108;250;13/4/2021
798;1207990;MA095;250;13/4/2021
799;1207393;OR124;1750;14/4/2021
800;1207401;MA005;1750;14/4/2021
801;1207741;MA081;250;14/4/2021
802;1204138;MA155;3000;15/4/2021
803;1206494;MA176;2750;15/4/2021
804;2015897;MA027;5;15/4/2021
805;1200544;OR099;2500;16/4/2021
806;1204137;MA010;2500;16/4/2021
807;1204560;VA156;2250;16/4/2021
808;1207741;MA115;250;16/4/2021
809;1204137;MA100;2500;17/4/2021
810;1200010;MA043;250;19/4/2021
811;1200012;MA171;250;19/4/2021
812;1200435;MA084;250;19/4/2021
813;1202286;VA135;250;19/4/2021
814;1203592;MA155;250;19/4/2021
815;1204138;OR143;2000;19/4/2021
816;1204300;VA140;500;19/4/2021
817;1204560;MA175;500;19/4/2021
818;1204823;MA094;250;19/4/2021
819;1205145;MA106;250;19/4/2021
820;1206400;MA173;500;19/4/2021
821;1206494;OR148;3750;19/4/2021
822;1207393;VA134;500;19/4/2021
823;1207990;MA150;2500;19/4/2021
824;2010046;MA081;20;19/4/2021
825;2023757;VA133;2;19/4/2021
826;2100150;MA177;1;19/4/2021
827;2105799;MA146;10;19/4/2021
828;2110326;MA112;1;19/4/2021
829;3000338;MA045;30;19/4/2021
830;3001121;VA161;15;19/4/2021
831;3003136;OR143;3;19/4/2021
832;1207393;MA172;1500;20/4/2021
833;1207401;OR125;1500;20/4/2021
834;2012180;MA175;2;20/4/2021
835;2015346;MA059;10;20/4/2021
836;2033671;MA465;2;20/4/2021
837;2100800;MA155;10;20/4/2021
838;2101009;MA010;15;20/4/2021
839;2152916;MA172;5;20/4/2021
840;2200025;MA126;400;20/4/2021
841;2201046;OR144;2400;20/4/2021
842;3000168;MA168;2;20/4/2021
843;3001431;MA101;3;20/4/2021
844;3002637;VA158;5;20/4/2021
845;3007780;MA174;2;20/4/2021
846;1200815;MT105;2500;21/4/2021
847;1201840;MA106;750;21/4/2021
848;1203452;MA107;750;21/4/2021
849;1207393;MA146;2000;21/4/2021
850;1207401;MA005;1750;21/4/2021
851;1213021;MA079;750;21/4/2021
852;1213048;MA120;750;21/4/2021
853;2008793;VA165;200;21/4/2021
854;2100800;VA159;30;21/4/2021
855;2100983;MA005;30;21/4/2021
856;2101041;MA177;30;21/4/2021
857;2102099;MA176;2;21/4/2021
858;2105594;OR148;4;21/4/2021
859;2116923;MA153;20;21/4/2021
860;2135409;MA155;1;21/4/2021
861;2140670;MA112;2;21/4/2021
862;2149099;OR144;2;21/4/2021
863;1200038;MA089;250;22/4/2021
864;1200046;VA137;250;22/4/2021
865;1200100;MA043;250;22/4/2021
866;1200194;VA134;250;22/4/2021
867;1200471;MA080;2;22/4/2021
868;1200473;MA109;2;22/4/2021
869;1203452;MT118;250;22/4/2021
870;1205145;VA163;250;22/4/2021
871;1206400;OR143;500;22/4/2021
872;1206494;OR148;2750;22/4/2021
873;1207393;MA009;1500;22/4/2021
874;1207401;MA147;1500;22/4/2021
875;1213021;OR098;250;22/4/2021
876;1213048;MT117;250;22/4/2021
877;1213056;MA078;500;22/4/2021
878;2009048;MA009;100;22/4/2021
879;2027675;OR149;100;22/4/2021
880;2027683;MA128;100;22/4/2021
881;2100762;VA136;10;22/4/2021
882;2115913;MA087;1;22/4/2021
883;1200038;MA113;750;23/4/2021
884;1200046;OR152;750;23/4/2021
885;1200100;VA165;750;23/4/2021
886;1200194;VA140;750;23/4/2021
887;1203036;MA155;2500;23/4/2021
888;1902401;VA135;15;23/4/2021
889;2100029;MA103;10;23/4/2021
890;2116923;MA044;20;23/4/2021
891;2175829;OR143;30;23/4/2021
892;2400103;MA019;1;23/4/2021
893;2400731;VA139;4;23/4/2021
894;2100266;MA095;12;24/4/2021
895;2006758;MA044;1;25/4/2021
896;1204138;VA135;3000;26/4/2021
897;1206494;MA055;2750;26/4/2021
898;2100134;VA167;3;26/4/2021
899;2106310;MA080;1;26/4/2021
900;2110994;MA465;1;26/4/2021
901;2111307;MA128;5;26/4/2021
902;2166830;OR142;1;26/4/2021
903;2166832;MA153;1;26/4/2021
904;3001121;MA107;15;26/4/2021
905;3003136;MA122;2;26/4/2021
906;1200038;MA100;750;27/4/2021
907;1200046;MA093;750;27/4/2021
908;1200100;MA171;750;27/4/2021
909;1200194;MA085;750;27/4/2021
910;1204137;MA078;2500;27/4/2021
911;2006758;MA173;1;27/4/2021
912;2031999;VA165;1;27/4/2021
913;2104807;MA079;100;27/4/2021
914;2200025;VA135;400;27/4/2021
915;2201046;MA092;2400;27/4/2021
916;1200259;MA111;250;28/4/2021
917;1200542;MA045;250;28/4/2021
918;1200992;VA165;250;28/4/2021
919;1203012;VA135;2;28/4/2021
920;1203525;OR148;250;28/4/2021
921;1203568;VA132;2;28/4/2021
922;1206494;OR097;500;28/4/2021
923;1207489;VA138;500;28/4/2021
924;1207914;MA001;500;28/4/2021
925;1900641;MT104;4;28/4/2021
926;2006758;MA131;20;28/4/2021
927;2110993;MA465;1;28/4/2021
928;1200062;VA164;750;29/4/2021
929;1200135;MA110;750;29/4/2021
930;1200348;MA055;750;29/4/2021
931;1200418;OR149;2000;29/4/2021
932;1200500;MA103;2500;29/4/2021
933;1203137;MA087;2000;29/4/2021
934;2100266;MA081;2;29/4/2021
935;3002637;MA175;5;29/4/2021
936;3003136;MA155;3;29/4/2021
937;1200062;VA164;750;30/4/2021
938;1200135;MA176;750;30/4/2021
939;1200348;MA155;750;30/4/2021
940;1203137;MA175;2000;30/4/2021
941;1206494;OR124;2750;30/4/2021
942;2106310;OR097;1;30/4/2021
943;2110992;MA078;1;30/4/2021
944;1200821;OR148;2000;3/5/2021
945;1202286;MA130;500;3/5/2021
946;1204823;MA029;500;3/5/2021
947;1205137;MA094;500;3/5/2021
948;1205145;MA177;500;3/5/2021
949;1207915;VA141;250;3/5/2021
950;1209045;VA135;250;3/5/2021
951;1213056;OR076;500;3/5/2021
952;1900561;MA168;10;3/5/2021
953;1905005;MA131;2;3/5/2021
954;1905561;VA136;2;3/5/2021
955;2100436;MA015;1;3/5/2021
956;1208012;MA079;2000;4/5/2021
957;1905561;VA164;2;4/5/2021
958;2100290;MT117;10;4/5/2021
959;2100436;MA114;1;4/5/2021
960;2101158;MA103;100;4/5/2021
961;2103126;VA132;10;4/5/2021
962;2105187;MA130;16;4/5/2021
963;2115603;MA126;1;4/5/2021
964;2120237;VA136;16;4/5/2021
965;3001166;VA140;1000;4/5/2021
966;1200477;MA010;3;5/5/2021
967;1200815;MA101;2000;5/5/2021
968;1203320;OR124;2;5/5/2021
969;1203452;OR125;250;5/5/2021
970;1207782;MA094;2;5/5/2021
971;1213021;VA139;250;5/5/2021
972;1213048;MA036;250;5/5/2021
973;2003480;MT117;1;5/5/2021
974;2006758;OR123;20;5/5/2021
975;2100495;MA044;1;5/5/2021
976;2103273;MA111;2;5/5/2021
977;1200062;MA106;750;6/5/2021
978;1200135;OR099;500;6/5/2021
979;1200356;OR099;750;6/5/2021
980;1200731;OR149;1;6/5/2021
981;1200836;MA150;4;6/5/2021
982;1200992;MA072;250;6/5/2021
983;1201123;MA150;250;6/5/2021
984;1203137;VA139;2000;6/5/2021
985;2102778;MA155;1;6/5/2021
986;1200178;MA080;250;10/5/2021
987;1200259;MA081;500;10/5/2021
988;1200418;MA081;500;10/5/2021
989;1200748;MA089;3;10/5/2021
990;1200823;MA172;1;10/5/2021
991;1200824;MA080;1;10/5/2021
992;1200826;MA108;1;10/5/2021
993;1200828;VA132;1;10/5/2021
994;1200830;OR097;1;10/5/2021
995;1200832;OR124;1;10/5/2021
996;1200833;MA108;10;10/5/2021
997;1200834;VA165;1;10/5/2021
998;1200839;MT105;1;10/5/2021
999;1201350;MA001;2;10/5/2021
1000;1203452;VA132;250;10/5/2021
1001;1203525;VA156;250;10/5/2021
1002;1204560;VA158;250;10/5/2021
1003;1205137;MA122;250;10/5/2021
1004;1206400;MA087;500;10/5/2021
1005;1206494;MA173;3250;10/5/2021
1006;1207393;VA132;500;10/5/2021
1007;1207790;VA160;2;10/5/2021
1008;1211677;VA140;10;10/5/2021
1009;1213021;MT117;250;10/5/2021
1010;1213048;MA073;250;10/5/2021
1011;1213056;MA045;500;10/5/2021
1012;2004835;OR143;1;10/5/2021
1013;2030544;MA146;2;10/5/2021
1014;2101068;MA150;50;10/5/2021
1015;2106590;VA140;1;10/5/2021
1016;2112779;MA107;2;10/5/2021
1017;2201046;MA176;800;10/5/2021
1018;3001121;MA092;15;10/5/2021
1019;3001431;MA122;2;10/5/2021
1020;3200116;MA100;4;10/5/2021
1021;3200398;MA108;10;10/5/2021
1022;3203866;MA050;6;10/5/2021
1023;1206494;OR152;500;11/5/2021
1024;2006758;MT105;1;11/5/2021
1025;2006758;OR096;20;11/5/2021
1026;2008793;MA094;100;11/5/2021
1027;2100495;MA150;2;11/5/2021
1028;2152916;MA072;7;11/5/2021
1029;1202294;MA079;2000;13/5/2021
1030;1203012;MA095;2;13/5/2021
1031;1203015;MA088;30;13/5/2021
1032;1203495;VA160;1000;13/5/2021
1033;1203592;MA042;1000;13/5/2021
1034;1206400;MA106;500;13/5/2021
1035;1206494;VA132;500;13/5/2021
1036;1207915;OR144;1000;13/5/2021
1037;1207990;MA107;500;13/5/2021
1038;1209045;MA086;1000;13/5/2021
1039;1213056;MA102;500;13/5/2021
1040;1902401;MA103;10;13/5/2021
1041;2006758;VA161;1;13/5/2021
1042;2027582;MA177;20;13/5/2021
1043;2027683;MA092;100;13/5/2021
1044;2102099;VA159;1;13/5/2021
1045;2104790;MA045;1;13/5/2021
1046;2107663;MA174;5;13/5/2021
1047;2129565;MA129;1;13/5/2021
1048;2140670;MA174;1;13/5/2021
1049;2170597;MA100;5;13/5/2021
1050;2178911;MA100;5;13/5/2021
1051;2402039;MA465;1;13/5/2021
1052;3000141;MT104;2;13/5/2021
1053;3000400;MA122;5;13/5/2021
1054;3001121;MT118;15;13/5/2021
1055;3002637;MA107;3;13/5/2021
1056;3003136;OR123;3;13/5/2021
1057;3007780;MA169;2;13/5/2021
1058;3200116;MA050;4;13/5/2021
1059;3200398;MA114;4;13/5/2021
1060;2002957;VA137;4;14/5/2021
1061;2008793;OR123;200;14/5/2021
1062;2027675;MA146;200;14/5/2021
1063;2100029;VA134;12;14/5/2021
1064;2100114;MT104;20;14/5/2021
1065;2100134;MA147;5;14/5/2021
1066;2101068;MA072;17;14/5/2021
1067;2101071;VA137;50;14/5/2021
1068;2131526;MA109;50;14/5/2021
1069;2174462;MA168;12;14/5/2021
1070;1200917;OR096;1;15/5/2021
1071;1202286;MA154;750;15/5/2021
1072;1204823;MA150;750;15/5/2021
1073;1205145;MA094;750;15/5/2021
1074;1207497;VA158;2000;15/5/2021
1075;1206494;OR143;750;18/5/2021
1076;2006758;MA080;1;18/5/2021
1077;2022818;MA111;2;19/5/2021
1078;1200821;MA081;2000;20/5/2021
1079;1201350;MA089;1;20/5/2021
1080;1202286;MA088;500;20/5/2021
1081;1202294;MA043;4000;20/5/2021
1082;1203013;VA138;4;20/5/2021
1083;1203290;VA166;1;20/5/2021
1084;1204139;VA138;2000;20/5/2021
1085;1204823;OR099;500;20/5/2021
1086;1205137;MA068;500;20/5/2021
1087;1205145;MA015;500;20/5/2021
1088;1210836;MA110;1;20/5/2021
1089;2000150;MA089;1;20/5/2021
1090;2000170;OR143;1;20/5/2021
1091;2005123;MA092;1;20/5/2021
1092;2006758;OR143;20;20/5/2021
1093;2007027;OR145;5;20/5/2021
1094;2010240;MA171;10;20/5/2021
1095;2022818;VA136;10;20/5/2021
1096;2100266;MA173;12;20/5/2021
1097;2100800;VA138;20;20/5/2021
1098;2100983;MA100;20;20/5/2021
1099;2101092;MA042;20;20/5/2021
1100;3001121;MA086;15;20/5/2021
1101;3002578;OR144;4;20/5/2021
1102;3003136;VA164;4;20/5/2021
1103;3006804;VA138;10;20/5/2021
1104;3007780;MA101;4;20/5/2021
1105;3200541;MA110;2;20/5/2021
1106;1204300;MA174;2500;21/5/2021
1107;1206494;VA133;250;21/5/2021
1108;1906587;MA036;4;21/5/2021
1109;2015346;VA158;10;21/5/2021
1110;1200038;VA133;250;22/5/2021
1111;1200046;MA120;250;22/5/2021
1112;1200100;MA174;500;22/5/2021
1113;1200178;MA176;250;22/5/2021
1114;1200194;MA092;250;22/5/2021
1115;1200348;VA163;250;22/5/2021
1116;1200356;VA159;250;22/5/2021
1117;1200400;VA133;250;22/5/2021
1118;1200404;VA156;250;22/5/2021
1119;1200407;MA120;250;22/5/2021
1120;1200412;MA072;250;22/5/2021
1121;1200418;MA176;250;22/5/2021
1122;1202286;MA121;250;22/5/2021
1123;1202294;MA119;250;22/5/2021
1124;1203525;MA078;250;22/5/2021
1125;1203592;OR098;250;22/5/2021
1126;1204823;MA103;250;22/5/2021
1127;1204904;VA163;250;22/5/2021
1128;1205137;OR148;250;22/5/2021
1129;1205145;MA010;250;22/5/2021
1130;1206400;MA173;250;22/5/2021
1131;1206494;OR076;500;22/5/2021
1132;1207130;VA137;250;22/5/2021
1133;1207385;OR142;250;22/5/2021
1134;1207393;MA055;250;22/5/2021
1135;1207915;MA174;250;22/5/2021
1136;1207990;MA110;250;22/5/2021
1137;1210214;MA080;250;22/5/2021
1138;1210222;VA164;250;22/5/2021
1139;1210230;MA090;250;22/5/2021
1140;1210249;MA009;250;22/5/2021
1141;1213021;MA154;250;22/5/2021
1142;2000171;MA027;1;22/5/2021
1143;2004159;VA163;2;22/5/2021
1144;2006758;VA158;10;22/5/2021
1145;2030536;MA094;2;22/5/2021
1146;2030544;MA120;2;22/5/2021
1147;2106957;VA158;500;22/5/2021
1148;2175625;OR124;100;22/5/2021
1149;2401576;OR096;3;22/5/2021
1150;3001431;MA176;2;22/5/2021
1151;2022818;MA011;10;26/5/2021
1152;1202286;MA036;500;27/5/2021
1153;1203592;VA140;2000;27/5/2021
1154;1204823;MT118;500;27/5/2021
1155;1205137;MA170;500;27/5/2021
1156;1205145;MA116;500;27/5/2021
1157;1206494;MA111;500;27/5/2021
1158;1207130;MA108;2000;27/5/2021
1159;1207393;OR152;500;27/5/2021
1160;1207401;VA157;750;27/5/2021
1161;1207497;VA141;2000;27/5/2021
1162;1207809;MA019;1;27/5/2021
1163;1900626;MA106;6;27/5/2021
1164;2006758;VA161;10;27/5/2021
1165;2008793;OR149;200;27/5/2021
1166;2027675;MA089;100;27/5/2021
1167;2027683;OR149;100;27/5/2021
1168;2406565;OR149;1;27/5/2021
1169;2406565;MA005;1;27/5/2021
1170;1200400;MT117;500;28/5/2021
1171;1200404;MA045;500;28/5/2021
1172;1200407;MA090;500;28/5/2021
1173;1200412;MA113;500;28/5/2021
1174;1203049;OR144;2000;28/5/2021
1175;3000141;OR097;2;28/5/2021
1176;3000400;OR098;40;28/5/2021
1177;3003136;MA055;6;28/5/2021
1178;3006804;MA093;10;28/5/2021
1179;3200596;MA080;4;28/5/2021
1180;1200010;OR144;250;29/5/2021
1181;1200012;MA015;250;29/5/2021
1182;2152916;MA127;5;29/5/2021
1183;1200821;VA132;2000;31/5/2021
1184;1202286;MA036;500;31/5/2021
1185;1204823;VA157;500;31/5/2021
1186;1205137;VA157;500;31/5/2021
1187;1205145;MA043;500;31/5/2021
1188;1213056;MA029;500;31/5/2021
1189;1900625;MA177;3;31/5/2021
1190;1906731;MA155;3;31/5/2021
1191;2006758;MA131;20;31/5/2021
1192;2100436;VA160;2;31/5/2021
1193;2201046;MA150;2800;31/5/2021
1194;1202286;VA163;250;1/6/2021
1195;1202286;MA113;250;1/6/2021
1196;1204823;OR148;250;1/6/2021
1197;1204823;OR145;250;1/6/2021
1198;1205137;MA112;500;1/6/2021
1199;1205137;MA128;500;1/6/2021
1200;1205145;MA173;250;1/6/2021
1201;1205145;MA080;250;1/6/2021
1202;1206400;VA157;3000;1/6/2021
1203;1206400;MA106;3000;1/6/2021
1204;1203495;MA029;1000;2/6/2021
1205;1203592;MT105;1000;2/6/2021
1206;1204138;MA079;3000;2/6/2021
1207;1206494;OR152;2750;2/6/2021
1208;1207114;MA044;500;2/6/2021
1209;1207130;MA112;500;2/6/2021
1210;1207915;MA150;500;2/6/2021
1211;1209045;MA059;500;2/6/2021
1212;2100266;MA091;12;2/6/2021
1213;1163638;MA465;1;3/6/2021
1214;1200748;MA093;1;3/6/2021
1215;1200824;MA095;1;3/6/2021
1216;1205021;MA087;4000;3/6/2021
1217;1206400;MA092;3500;3/6/2021
1218;1207990;MA120;2500;3/6/2021
1219;2100118;MA126;4;3/6/2021
1220;2101154;OR124;10;3/6/2021
1221;1163638;MA086;1;4/6/2021
1222;1200400;MA089;500;4/6/2021
1223;1200404;VA165;500;4/6/2021
1224;1200407;OR099;500;4/6/2021
1225;1200412;MA087;500;4/6/2021
1226;1201840;MA129;250;4/6/2021
1227;1202294;MA019;750;4/6/2021
1228;1213056;MA015;500;4/6/2021
1229;1900005;VA163;10;4/6/2021
1230;2000147;VA165;1;4/6/2021
1231;2006235;MA050;100;4/6/2021
1232;2152916;MA127;5;4/6/2021
1233;3001121;OR098;30;4/6/2021
1234;2006758;VA132;1;6/6/2021
1235;1203290;MA084;1;7/6/2021
1236;1206400;VA133;500;7/6/2021
1237;1207809;MA015;3;7/6/2021
1238;2006758;MA042;2;7/6/2021
1239;2100304;MA103;10;7/6/2021
1240;2101910;MA089;10;7/6/2021
1241;2135111;VA136;6;7/6/2021
1242;2406557;OR098;1;7/6/2021
1243;1200055;OR096;2000;8/6/2021
1244;1200057;MA059;2000;8/6/2021
1245;1200821;MA171;2000;8/6/2021
1246;1202286;MA113;500;8/6/2021
1247;1204300;MA036;2500;8/6/2021
1248;1204823;MT117;500;8/6/2021
1249;1205137;MT117;500;8/6/2021
1250;1205145;OR098;500;8/6/2021
1251;2003132;MA109;2;8/6/2021
1252;2034643;MA019;4;8/6/2021
1253;2100436;OR144;1;8/6/2021
1254;2101159;MA090;100;8/6/2021
1255;2104306;MA150;100;8/6/2021
1256;2104696;MA114;4;8/6/2021
1257;2112516;MA176;100;8/6/2021
1258;2130019;MA010;3;8/6/2021
1259;3000397;MA122;20;8/6/2021
1260;3200264;MA116;2;8/6/2021
1261;1200011;OR123;2500;10/6/2021
1262;1200544;MA131;2500;10/6/2021
1263;1201350;MA173;1;10/6/2021
1264;1202294;MA090;500;10/6/2021
1265;1203339;MA106;1;10/6/2021
1266;1203584;MA147;2000;10/6/2021
1267;1204138;MA086;3000;10/6/2021
1268;1204560;VA157;4250;10/6/2021
1269;1204904;MA059;2750;10/6/2021
1270;1206400;MA170;500;10/6/2021
1271;1206494;MA015;2750;10/6/2021
1272;1213056;MA079;500;10/6/2021
1273;1900501;MA173;1;10/6/2021
1274;1900501;MA116;4;10/6/2021
1275;2001107;MA043;5;10/6/2021
1276;2006758;VA132;1;10/6/2021
1277;2006758;MA106;20;10/6/2021
1278;2100495;MA127;2;10/6/2021
1279;2101153;MA169;14;10/6/2021
1280;2110032;MA102;2;10/6/2021
1281;2110040;VA166;2;10/6/2021
1282;2110067;OR148;2;10/6/2021
1283;2110083;MA080;2;10/6/2021
1284;2140670;MA153;2;10/6/2021
1285;1207393;VA165;1750;11/6/2021
1286;1207401;MA130;1750;11/6/2021
1287;1900587;MA045;1;11/6/2021
1288;2100223;VA160;2;11/6/2021
1289;2104407;MA093;2;11/6/2021
1290;2140971;MA094;50;11/6/2021
1291;1203012;MA172;3;12/6/2021
1292;1203013;VA135;3;12/6/2021
1293;1335694;MA027;1;12/6/2021
1294;3003136;MA155;4;12/6/2021
1295;1200010;MA110;750;14/6/2021
1296;1200012;MA113;750;14/6/2021
1297;1200734;VA166;1;14/6/2021
1298;1200735;MA102;1;14/6/2021
1299;1200737;OR144;1;14/6/2021
1300;1202286;MA090;500;14/6/2021
1301;1204823;MA130;500;14/6/2021
1302;1205137;VA132;500;14/6/2021
1303;1205145;MA129;500;14/6/2021
1304;1206400;VA133;500;14/6/2021
1305;1207393;OR076;2000;14/6/2021
1306;1207401;OR152;2000;14/6/2021
1307;1200038;MA089;750;15/6/2021
1308;1200046;OR145;750;15/6/2021
1309;1200100;MA088;750;15/6/2021
1310;1200194;MA174;750;15/6/2021
1311;1203137;MA170;2000;15/6/2021
1312;2006103;MA110;200;15/6/2021
1313;2006758;MA107;20;15/6/2021
1314;2009048;MA088;100;15/6/2021
1315;2009064;VA138;100;15/6/2021
1316;2108678;MA110;10;15/6/2021
1317;2152916;MA174;5;15/6/2021
1318;2200025;OR097;400;15/6/2021
1319;2201046;MA175;2600;15/6/2021
1320;1203274;MT104;1;16/6/2021
1321;1204137;MA112;1500;16/6/2021
1322;1207990;OR124;2250;16/6/2021
1323;2008793;MA090;400;16/6/2021
1324;2103498;MA170;2;17/6/2021
1325;2107883;MA130;2;17/6/2021
1326;2181492;OR124;2;17/6/2021
1327;1200038;MA127;1000;18/6/2021
1328;1200046;MA089;1000;18/6/2021
1329;1200100;MA100;750;18/6/2021
1330;1200194;OR096;750;18/6/2021
1331;1200418;MA122;250;18/6/2021
1332;1200431;MA100;500;18/6/2021
1333;1200432;VA165;500;18/6/2021
1334;1200917;OR097;4;18/6/2021
1335;1201605;MA107;10;18/6/2021
1336;1201840;VA165;250;18/6/2021
1337;1202294;MA045;500;18/6/2021
1338;1203015;MA155;30;18/6/2021
1339;1203495;VA157;500;18/6/2021
1340;1203592;MA086;500;18/6/2021
1341;1204139;MA010;2000;18/6/2021
1342;1204823;MA111;250;18/6/2021
1343;1205137;MA110;250;18/6/2021
1344;1206400;MA027;500;18/6/2021
1345;1206494;MA174;500;18/6/2021
1346;1207393;MA103;2250;18/6/2021
1347;1207401;MA111;2000;18/6/2021
1348;1213056;MA106;250;18/6/2021
1349;2010240;MA112;20;18/6/2021
1350;2100029;OR099;1;18/6/2021
1351;2105275;OR125;2;18/6/2021
1352;3000141;MA102;1;18/6/2021
1353;3001121;MT118;15;18/6/2021
1354;3007780;VA157;4;18/6/2021
1355;1200917;OR099;1;22/6/2021
1356;1207377;MA100;1250;22/6/2021
1357;1207385;MA090;1250;22/6/2021
1358;1207401;MA043;500;22/6/2021
1359;2002086;OR125;5;22/6/2021
1360;2015897;MA059;1;22/6/2021
1361;2022630;MA087;1;22/6/2021
1362;1202294;MA036;500;23/6/2021
1363;1206400;MA126;500;23/6/2021
1364;1206494;MA171;500;23/6/2021
1365;1207393;MA129;1250;23/6/2021
1366;1207401;MA111;1000;23/6/2021
1367;1213056;VA159;500;23/6/2021
1368;2003133;VA156;6;23/6/2021
1369;2100029;MA027;10;23/6/2021
1370;2100436;OR149;1;23/6/2021
1371;2100800;MA121;5;23/6/2021
1372;2100983;MA109;5;23/6/2021
1373;2104568;MA027;100;23/6/2021
1374;2152916;MA108;5;23/6/2021
1375;2181492;VA158;4;23/6/2021
1376;1200400;MA146;500;24/6/2021
1377;1200404;MA173;500;24/6/2021
1378;1200407;MA110;500;24/6/2021
1379;1200823;MA094;1;24/6/2021
1380;1200826;MA120;1;24/6/2021
1381;1200828;MA120;1;24/6/2021
1382;1200830;OR145;2;24/6/2021
1383;1200832;MA029;1;24/6/2021
1384;1200839;MA090;1;24/6/2021
1385;1204138;MT118;3000;24/6/2021
1386;1206494;MA080;2750;24/6/2021
1387;2002655;OR125;6;24/6/2021
1388;2006758;MA128;20;24/6/2021
1389;2008793;MA106;200;24/6/2021
1390;2027675;VA138;100;24/6/2021
1391;2100304;MA101;10;24/6/2021
1392;2101165;OR152;50;24/6/2021
1393;2101910;MT118;10;24/6/2021
1394;2105187;MA001;10;24/6/2021
1395;2105722;MA059;100;24/6/2021
1396;2107570;OR123;2;24/6/2021
1397;2107612;OR151;4;24/6/2021
1398;2107620;MA130;6;24/6/2021
1399;2134731;MA079;1;24/6/2021
1400;2300109;MA116;1;24/6/2021
1401;1204137;MA088;2500;25/6/2021
1402;1204300;MA131;2500;25/6/2021
1403;2001007;MA073;1;25/6/2021
1404;2110994;MA078;4;25/6/2021
1405;2123762;MA171;4;25/6/2021
1406;1200010;MA119;250;26/6/2021
1407;1200012;VA139;250;26/6/2021
1408;1204137;MA100;2500;26/6/2021
1409;1204300;MA173;2500;26/6/2021
1410;1201350;MA010;1;28/6/2021
1411;1202294;VA139;2000;28/6/2021
1412;1208012;MT118;2000;28/6/2021
1413;2008793;MA114;400;28/6/2021
1414;1202286;MA127;500;29/6/2021
1415;1204300;MA168;2500;29/6/2021
1416;1204823;MA146;500;29/6/2021
1417;1205137;MA153;500;29/6/2021
1418;1205145;OR099;500;29/6/2021
1419;1200418;OR151;2500;30/6/2021
1420;1200500;MA121;2500;30/6/2021
1421;1200748;MA027;1;30/6/2021
1422;1200823;MA170;1;30/6/2021
1423;1200824;OR124;1;30/6/2021
1424;1200826;VA134;1;30/6/2021
1425;1200828;MA010;1;30/6/2021
1426;1200830;MA036;1;30/6/2021
1427;1200832;MA090;1;30/6/2021
1428;1200839;MA027;1;30/6/2021
1429;1202286;OR076;250;30/6/2021
1430;1204823;MA044;500;30/6/2021
